Geneid	dukeepi1513rep2	dukeepi1513rep3	dukeepi1930rep2	dukeepi1930rep3	dukeepi3169rep2	dukeepi3169rep3	dukeepi3949rep2	dukeepi3949rep3	dukeepi4000rep2	dukeepi4000rep3	dukeepi1046cap2	dukeepi2213cap1	dukeepi2213cap2	dukeepi2638cap1	dukeepi2953cap1	dukeepi2953cap2	dukeepi1895rep1	dukeepi1895rep2	dukeepi2948rep1	dukeepi2948rep2	dukeepi3956rep1	dukeepi3956rep2
GJB5	163	198	27	0	749	806	252	182	101	111	184	167	102	59	141	246	0	0	0	140	1	0
GJB4	0	0	0	0	11	5	0	2	3	1	0	0	0	3	1	2	0	0	0	0	0	1
RP1-34M23.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL121988.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJB3	6	2	0	1	0	1	2	20	0	19	27	0	0	3	1	0	0	0	0	0	0	0
GJA4	6	35	13	0	5	21	16	36	0	31	4	170	23	12	0	13	0	1	0	2	0	1
RP5-997D16.2	78	106	62	24	224	169	186	102	105	81	7	121	48	4	25	1	0	4	0	81	0	0
DLGAP3	10	59	20	51	32	100	10	56	12	93	147	70	120	103	92	138	3	3	0	0	1	8
SNORD112	1376	1180	2792	2149	4311	3596	3112	1857	5256	3797	3618	3468	3663	1693	1705	1519	5227	4177	2879	1306	4632	4595
RP11-244H3.1	66	56	13	44	138	136	62	33	57	77	73	150	83	24	13	24	22	18	21	77	58	22
ZMYM6	4840	4002	5705	4058	10275	7429	6722	3939	3413	3558	1272	1950	1568	1560	1369	1957	3807	3550	2977	3652	3702	3889
ZMYM6NB	0	0	0	0	1	2	0	0	0	2	0	0	2	0	14	0	0	0	0	0	0	0
RP11-248I9.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6
ZMYM1	903	682	722	910	1320	1034	1043	753	595	573	511	283	217	382	181	322	1170	916	775	537	704	1008
RP11-181E22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
SFPQ	14264	12783	18316	14191	33639	29508	18794	11620	16001	14556	8778	15272	13980	9153	13677	15414	24408	19444	17109	11566	19425	29192
ZMYM4	5957	5566	10228	5899	15387	12770	8910	5494	5512	4852	3151	2509	3063	3650	3922	2346	10169	8778	9217	5355	8001	11018
SNORA62	0	2	0	0	3	10	17	0	2	19	12	64	8	3	0	3	16	40	1	2	18	8
RP4-765A10.1	10	4	4	72	2	56	22	25	63	111	81	19	153	2	0	0	44	41	15	25	2	66
ZMYM4-AS1	45	62	36	47	51	148	34	63	39	107	79	67	15	0	11	20	157	147	146	71	256	265
RNY5P1	0	0	0	0	9	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA0319L	4642	5135	4246	4638	8347	11336	3540	3926	2956	3320	4342	2473	3590	2999	3047	4179	461	306	195	1127	307	239
RP4-728D4.3	0	0	17	40	28	27	4	17	16	35	0	43	3	2	2	1	13	6	0	5	0	3
NCDN	19964	27109	13588	16665	49267	78114	12836	15115	16114	21035	39755	72489	68851	34771	64123	56583	935	694	1197	10653	1037	970
RP4-728D4.2	5	9	7	20	32	33	16	16	26	25	7	78	15	19	0	41	2	15	6	7	2	10
TFAP2E	125	70	44	90	325	187	113	60	320	171	256	120	491	57	380	456	70	43	21	16	28	59
RP5-983H21.3	0	0	0	0	0	2	0	2	7	6	0	2	0	0	0	0	0	0	0	0	0	1
PSMB2	15363	13510	14211	11818	29182	23594	22159	13179	9988	8267	7799	8540	8248	10988	9309	12470	732	492	536	7341	677	847
C1orf216	11009	11770	9527	8133	28323	31137	11009	8669	8537	9142	7531	8588	8139	7697	6977	8900	1552	909	950	5836	379	663
CLSPN	514	654	852	355	2223	2024	454	183	298	297	360	98	242	176	494	171	324	395	420	469	142	545
RP11-435D7.3	0	3	0	2	2	0	2	5	1	0	0	0	0	0	0	0	0	0	0	1	0	1
EIF2C4	1589	1291	2364	1675	3746	3281	1395	866	1272	1411	1320	1319	1810	532	832	1386	1527	1175	814	842	833	1396
EIF2C1	8574	8725	8155	6667	18411	19700	9661	7211	6932	5617	2478	3509	3590	2919	2357	2574	3493	2954	3211	6571	1913	3650
EIF2C3	469	495	731	704	830	1001	576	463	433	477	796	289	471	157	79	192	813	664	262	416	200	572
RP4-665N4.4	35	15	0	53	35	36	2	11	18	35	0	0	0	0	113	0	19	32	19	0	0	1
TEKT2	57	89	49	89	191	243	75	36	15	108	88	142	58	172	192	520	0	0	0	16	1	2
ADPRHL2	689	1464	882	1214	1403	3913	932	1666	715	1301	1141	1262	1372	1092	1790	1966	12	10	8	192	0	10
COL8A2	184	144	264	39	18	49	88	43	58	68	6	3	5	78	32	19	57	52	14	6	0	44
TRAPPC3	4842	4552	2914	3250	9217	9682	4561	3816	3209	3760	6831	4320	2600	6773	5622	3905	797	500	321	447	281	379
MAP7D1	3627	3187	4387	3876	7446	6947	4178	3060	3779	3345	6839	8674	8606	8785	8434	8457	46	42	34	970	23	67
THRAP3	28473	29555	27868	24869	55624	66890	35317	28894	17716	17749	18094	25267	17914	20567	20818	22710	13188	10404	11764	22348	17135	9589
RP11-238O13.1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0
SH3D21	19	70	70	9	19	59	60	17	23	107	122	5	124	38	56	10	2	0	0	18	0	1
EVA1B	0	2	2	0	0	0	8	1	0	0	7	46	1	24	12	27	0	0	0	0	0	0
AL591845.1	100	100	160	65	130	134	83	64	248	247	385	440	269	118	65	79	1	7	2	39	13	10
STK40	222	381	210	293	358	839	379	782	196	543	489	99	311	483	655	299	16	8	10	22	5	3
LSM10	2523	3819	2728	3467	3188	4934	2917	3371	1818	2262	3362	3221	2909	4957	4762	5500	18	16	21	137	6	8
OSCP1	5649	4651	3971	2883	11686	8939	7603	3818	3390	2797	1968	1974	2069	3364	3074	3285	67	78	103	1836	85	112
SNORA63	13	7	3	10	18	14	18	3	3	10	21	42	14	4	22	11	3	2	0	14	1	7
MRPS15	3638	3673	3563	3388	6956	6623	4157	3306	2439	2372	3353	3763	2649	3418	3384	3247	393	237	157	547	228	200
CSF3R	53	202	140	223	72	134	109	111	38	88	470	238	176	247	173	235	18	8	0	17	9	11
FTLP18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RP4-614N24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIK3	37	122	400	214	0	28	79	94	60	18	267	63	36	327	100	101	0	2	0	2	4	6
MIR4255	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1180C18.1	23	15	39	24	15	12	21	7	19	5	26	0	18	0	1	0	0	0	0	1	0	2
RNA5SP43	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1090E8.1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-422J8.1	50	86	71	118	33	143	61	46	43	78	84	252	11	107	300	120	0	0	0	0	0	0
ZC3H12A	0	7	12	78	7	22	0	19	0	13	42	4	22	2	2	66	2	2	1	0	7	0
MEAF6	21619	23878	19119	17727	50270	54169	27982	21556	14315	16698	7068	8034	10277	11979	11745	10606	12497	10625	10002	4956	16469	14152
MIR5581	4	0	0	4	14	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNIP1	812	631	1038	391	1454	1623	938	483	561	449	588	661	391	466	325	262	972	866	590	357	212	831
FTH1P1	0	0	0	0	0	0	4	0	0	0	0	18	0	5	1	1	1	0	0	0	0	0
RP3-423B22.5	0	0	0	0	1	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0
DNALI1	988	1057	1977	1111	4263	3318	995	518	2019	1107	1201	1631	1292	392	290	521	374	255	196	239	238	398
GNL2	4555	2891	4197	2387	9872	6650	7728	3698	3756	2488	1285	889	822	1201	614	2384	565	379	389	2118	531	714
RSPO1	0	0	0	0	0	1	0	1	0	0	10	0	6	5	4	2	1	0	0	3	1	0
C1orf109	3609	4150	4021	3065	6184	9439	3690	4180	1659	2317	1034	2306	1212	1026	1479	1638	1414	1252	950	702	1282	2061
CDCA8	94	48	17	33	178	101	18	82	131	21	2	119	57	53	137	5	16	9	11	46	0	6
EPHA10	272	408	53	108	272	253	53	108	61	165	95	147	279	229	226	264	64	57	54	14	125	76
ACTN4P2	4	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0
RP11-109P14.2	0	6	0	0	0	17	0	0	0	12	0	0	19	0	16	0	0	0	0	0	0	0
MANEAL	565	438	491	443	809	896	551	350	355	256	515	934	654	584	611	756	129	143	115	207	69	56
RP11-109P14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YRDC	524	668	772	605	1193	1035	1014	606	450	424	446	207	600	735	195	742	256	225	250	519	380	299
C1orf122	682	982	972	1869	822	1632	683	938	373	804	2271	977	1130	3446	2052	2296	61	28	32	95	7	33
MTF1	1463	1389	1372	1172	2274	3022	1779	1576	918	796	791	366	467	262	522	201	26	31	25	577	29	38
AL929472.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP11-109P14.8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-109P14.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INPP5B	444	600	454	813	1043	1131	860	481	699	655	399	350	532	406	492	558	68	94	59	302	12	136
SF3A3	8740	6031	6873	4462	18937	14320	10792	6007	6326	3825	2634	2574	2978	1770	2843	5570	5266	3975	3385	5148	4440	5083
FHL3	57	130	65	209	128	233	141	165	45	144	425	268	136	59	581	181	0	0	0	14	0	1
UTP11L	9849	6816	7179	5888	13998	11300	12259	6771	5804	4651	3055	2963	3206	3703	2981	5722	1313	869	1296	4956	1819	1558
POU3F1	24	36	87	158	63	335	30	42	89	84	138	277	176	162	69	45	30	21	46	53	11	27
RP5-884C9.2	6	5	10	11	60	42	1	4	1	0	22	69	20	19	0	0	0	0	1	12	0	0
RP5-884C9.3	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MIR3659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-214L19.1	0	0	0	0	1	1	0	3	0	0	1	0	2	1	3	1	0	0	0	0	0	0
RP11-329N22.1	8	6	0	0	27	6	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
RP11-334L9.1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
RRAGC	2699	2390	4729	2916	7629	5237	4915	2804	3356	2123	2185	2225	1700	1844	2041	2587	3619	2910	3594	2832	5406	3153
RP5-864K19.4	104	82	52	91	196	198	86	44	45	26	125	6	85	100	78	100	4	2	1	2	0	0
MYCBP	221	244	264	410	408	574	395	320	339	266	502	408	113	183	222	476	355	241	92	178	365	274
GJA9	0	0	1	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	1
RHBDL2	70	72	111	112	188	181	88	39	153	111	77	103	107	16	199	103	36	12	10	13	0	4
RP11-781D11.1	2	0	0	2	0	0	0	0	1	2	0	0	1	0	0	0	0	1	0	0	1	1
AKIRIN1	4653	4986	5081	5434	7318	10308	5647	5566	2871	3837	3410	3236	3548	4559	4511	5180	2870	2512	1766	3970	3355	2981
NDUFS5	24909	20487	24852	18255	45334	35500	35274	18726	16272	11941	22332	25897	32695	31322	35938	37741	24807	18249	20006	17397	15558	21493
MACF1	15227	16080	31459	32048	31810	35225	19114	16854	15796	18507	13553	6983	9722	8481	10324	12290	11721	9558	5236	7732	11142	8916
RNA5SP44	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-420K8.1	5	0	4	1	7	5	3	4	7	17	5	0	3	27	1	0	6	13	3	0	0	0
RP11-420K8.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0
KIAA0754	29	39	90	279	102	143	10	46	57	107	117	115	137	45	143	12	38	24	27	16	36	12
BMP8A	5	20	6	3	19	8	16	7	14	6	14	10	22	34	69	5	0	0	0	0	0	0
OXCT2P1	0	8	4	0	2	3	4	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0
RP11-69E11.4	318	834	256	351	375	600	221	323	269	462	371	199	248	182	501	409	0	0	3	52	7	2
PPIEL	20	15	56	32	31	43	17	7	37	17	37	60	22	47	9	45	13	4	3	28	0	2
PABPC4	1920	1654	3071	1887	3029	3177	2555	1672	2173	1518	1973	2086	1531	1635	1813	2073	459	436	463	335	859	466
RP11-15J6.1	5	0	0	0	1	3	1	3	0	0	0	0	0	19	0	0	0	0	0	0	3	1
SNORA55	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HEYL	21	29	57	112	157	227	214	177	29	23	21	41	5	42	0	58	18	18	8	9	2	8
RP1-144F13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NT5C1A	6	27	0	28	21	129	43	25	1	85	9	2	18	61	0	3	0	0	1	0	0	0
HPCAL4	30047	37491	17224	17006	64168	84682	20491	20691	25072	33026	13773	20863	19399	14442	19914	22015	3174	2894	2804	19722	4615	3411
PPIE	3702	3133	2667	2480	7276	5973	3844	2203	2508	1784	2637	2181	2167	2731	3159	3934	131	65	80	1244	87	51
RP1-144F13.4	0	8	36	0	4	5	0	0	11	5	24	0	0	0	0	0	2	6	0	4	0	4
BMP8B	342	376	138	157	445	293	263	145	210	152	260	267	346	154	207	247	178	178	218	176	1	76
OXCT2	10	39	7	32	2	33	10	23	4	6	19	13	42	1	95	267	0	1	0	0	0	0
RP1-118J21.25	11	7	5	0	17	21	5	0	0	4	10	0	24	0	52	9	1	0	0	0	0	0
RP1-118J21.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIT1	1560	1475	2407	2124	5942	5583	3307	1872	2621	1861	1077	1282	1524	1382	1545	1096	2020	1801	2263	880	604	1809
MYCL1	528	482	270	117	822	814	376	169	488	347	681	165	338	635	771	894	79	88	234	488	53	124
RP1-118J21.5	0	5	0	0	0	2	6	0	0	4	0	12	0	7	0	0	0	3	0	0	0	0
MFSD2A	554	791	910	752	1403	1974	1368	1585	576	1175	1215	952	1346	1294	1319	1744	11	5	0	21	5	16
RP3-342P20.2	0	0	0	0	0	3	11	6	4	0	1	1	0	0	4	0	0	0	0	0	0	0
CAP1	13194	10822	18466	11570	29726	24198	28008	14145	10930	7489	7629	5821	5583	10179	5371	9036	10711	7525	9671	9122	11313	11099
PPT1	41872	29519	41637	26532	81072	56850	55804	28246	25075	14391	9906	7729	7459	8966	10631	10238	13033	9711	12878	5962	13320	14957
RP11-115D7.3	6	2	19	2	0	1	7	6	2	14	1	1	41	10	1	0	0	0	0	0	0	0
RLF	5956	5056	6077	4446	13350	11074	6980	4923	5182	4225	2346	2681	2595	2454	1506	2767	5697	4787	4385	2248	4048	5096
TMCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	38	0	0	0	0	0	1
RP1-39G22.7	4672	4821	3638	3441	6880	7965	2715	2399	2650	2970	1983	1594	2095	1925	2103	5460	1465	1345	1334	860	1863	1576
ZMPSTE24	9851	8741	9059	9386	16126	15122	15260	10326	5635	5503	2274	1557	2429	2855	2866	2317	7112	5560	6448	5254	11368	9633
RP1-39G22.4	0	2	4	0	5	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
RP1-39G22.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	0	0	0	0	1
COL9A2	106	54	154	104	113	150	103	100	73	69	705	65	54	152	538	168	4	1	1	0	4	8
RP1-228H13.1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1
SMAP2	8424	7630	9416	6572	17777	15794	10811	6766	7074	5745	6892	8350	6697	5983	7807	6993	2655	1886	1733	5064	1760	2423
RP1-228H13.2	0	0	0	0	4	0	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	0
ZNF643	196	422	278	416	469	757	394	714	123	379	74	3	236	236	168	645	290	205	127	105	0	107
RP1-228H13.5	1701	1747	1215	525	4295	3726	2631	1776	919	630	323	357	417	213	27	217	1237	1024	771	955	562	1791
ZNF642	48	121	322	111	98	74	187	36	42	60	245	91	134	11	174	18	145	221	170	153	204	179
RP11-656D10.3	19	34	12	23	36	38	44	16	17	35	3	1	1	3	7	124	3	0	2	32	0	5
EXO5	388	457	297	383	615	939	348	393	314	328	126	216	104	457	119	190	19	18	11	105	8	7
RP11-656D10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-656D10.6	19	44	6	21	36	74	8	24	32	15	0	2	3	4	0	0	40	25	57	28	0	39
ZNF684	327	756	867	634	940	909	727	349	554	335	303	108	523	233	318	280	491	292	286	425	763	444
RP1-63P18.2	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2F2P2	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1
RIMS3	1915	1994	2259	1781	3038	3267	1058	646	1359	1196	576	514	867	1182	1108	1370	282	272	7	171	249	244
RP4-739H11.3	0	0	17	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NFYC	3205	5192	2532	4514	5291	11683	1944	4054	1394	3211	3231	3080	2308	1906	2408	3221	1045	782	635	357	960	1138
MIR30E	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MIR30C1	0	0	9	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ4	1	6	27	0	3	22	33	5	0	4	5	3	9	61	49	1	0	5	0	2	0	1
CITED4	11	29	9	8	11	11	6	8	5	14	36	5	24	30	80	9	0	0	0	0	2	2
RP5-1066H13.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-348A7.1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1
RP11-348A7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTPS1	1863	1537	2142	1132	1759	2442	1989	1655	1114	1099	695	619	583	1094	710	1447	207	164	81	608	316	156
SLFNL1	0	0	0	54	0	13	4	2	2	3	13	0	36	0	0	3	4	5	0	1	1	2
SCMH1	1310	1118	1070	467	1573	1917	1069	376	913	612	623	581	1059	743	1145	873	47	18	10	201	208	17
RP4-635E8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-399E6.1	0	0	0	5	12	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RP11-399E6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXO6	2	19	1	5	1	17	0	2	12	42	25	16	59	33	64	25	0	0	0	5	0	3
RP11-399E6.4	5	0	0	0	0	3	0	1	4	5	0	0	1	4	0	0	0	0	0	1	0	0
RNA5SP45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
EDN2	0	0	0	0	4	10	0	0	0	0	1	0	1	3	0	0	0	0	0	1	0	0
HIVEP3	1067	1677	975	1416	2384	4099	1274	1435	1302	1352	706	1070	1399	686	1134	681	499	630	481	742	314	530
RP11-486B10.3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
RP11-486B10.4	0	2	0	20	8	9	6	1	0	28	7	12	10	12	5	37	0	0	0	1	1	4
AL451006.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-21K4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-319C21.1	0	0	1	4	3	4	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0
GUCA2B	0	0	0	0	0	0	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1
GUCA2A	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FOXJ3	8386	8044	8278	6970	22707	19746	9771	6071	7050	5258	3621	4982	5596	2610	4797	5230	2268	2018	2005	6912	3032	2724
RP11-223A3.1	34	8	13	17	31	36	18	12	4	6	27	6	9	31	0	57	11	16	16	8	0	0
RIMKLA	133	35	118	99	144	103	97	157	61	63	3	124	79	58	0	1	11	23	16	133	0	9
RP11-157D18.2	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	2	4	3	0	0
ZMYND12	209	224	465	212	1061	550	499	160	220	272	285	6	82	162	313	401	124	40	57	150	5	105
PPCS	7178	7409	8170	7912	9258	12442	7208	6160	3748	4572	2893	3344	3568	4318	3717	4760	1504	1351	1234	2442	2096	1514
CCDC30	2370	1901	2613	1892	4149	4232	2579	1405	1901	1470	923	1698	1591	1328	1244	767	2068	1792	1529	1382	1498	2153
RP11-163G10.2	0	0	53	0	0	20	0	10	0	15	0	0	0	0	0	0	22	0	0	0	0	0
TMSB4XP1	1	0	9	0	0	0	0	0	0	7	1	1	2	3	0	0	0	0	0	0	0	0
RP11-163G10.4	0	9	0	0	16	13	2	2	28	2	55	0	19	0	0	0	17	21	13	11	0	6
PPIH	1461	1150	1620	942	2463	2031	1650	870	1195	745	1044	889	1116	1694	1612	1531	1013	535	893	846	491	791
RP5-994D16.3	144	115	145	167	341	200	152	58	76	85	122	5	59	108	232	84	84	69	108	116	242	100
YBX1	4078	4149	4962	5107	6187	6132	6002	4685	3919	3469	4944	5468	4449	3453	5139	5166	869	908	908	3258	2100	1089
CLDN19	0	0	0	1	0	11	0	0	0	0	12	11	6	4	42	1	0	0	0	0	0	1
LEPRE1	131	334	170	198	343	550	107	198	168	268	548	207	753	448	788	805	10	1	5	15	4	5
RP5-994D16.7	11	9	50	7	19	19	2	2	7	11	7	9	26	0	0	0	0	0	0	2	0	0
C1orf50	1221	1355	792	624	1798	1880	1175	830	650	723	732	288	1007	1193	858	885	65	47	53	122	64	80
RP5-994D16.9	25	15	28	14	7	15	1	3	0	8	0	0	0	7	0	0	11	1	8	10	0	5
CCDC23	1350	1203	1381	1458	1813	2260	1062	1082	874	1054	1527	460	1268	808	1331	1774	331	344	221	245	573	434
ERMAP	508	652	1271	819	1746	1142	1097	578	667	624	267	652	209	383	488	439	498	353	418	382	431	525
RP11-342M1.4	0	6	0	0	0	0	8	0	6	0	22	0	0	0	0	0	0	0	0	0	0	0
RP11-342M1.2	0	0	0	6	0	3	10	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0
RP11-342M1.3	5	0	0	1	2	2	0	0	0	2	0	0	0	0	4	0	0	1	0	0	0	5
ZNF691	1218	1063	1941	696	1684	2204	1317	818	1196	446	625	339	518	175	118	1420	118	62	39	489	97	96
RP11-342M1.7	0	0	0	0	0	8	0	2	0	0	0	0	11	0	1	0	0	1	0	0	0	0
RP11-342M1.6	0	22	0	2	136	57	4	0	39	0	0	0	0	0	0	0	0	0	0	8	1	0
ATP6V1E1P1	0	0	0	1	1	0	1	3	0	0	1	0	1	0	0	1	0	1	0	0	0	0
SLC2A1	1499	1350	2810	1949	2708	2631	2886	2044	873	738	2835	2189	1029	2034	1471	1533	65	52	52	162	29	102
SLC2A1-AS1	204	282	173	266	444	354	71	110	196	221	133	89	148	205	72	167	24	33	21	29	4	64
FAM183A	81	76	16	17	190	246	71	19	113	72	295	212	157	61	174	191	25	16	10	42	23	24
EBNA1BP2	9066	8824	6989	7136	15498	16922	10556	7485	5451	5893	5554	5726	5035	5199	4709	7102	1551	1253	1295	2072	1757	1962
WDR65	277	386	119	229	1603	1273	625	367	357	350	233	28	145	89	242	138	116	39	66	196	73	32
RNA5SP46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM125	4	17	56	103	29	87	15	25	47	69	102	67	102	134	83	6	4	0	0	1	2	0
C1orf210	0	0	0	0	0	0	0	0	14	0	6	4	4	0	3	0	0	0	0	0	0	0
TIE1	15	79	385	332	164	155	129	148	86	110	169	236	107	228	383	58	4	3	3	12	4	0
MPL	0	4	9	16	7	12	2	6	0	2	6	0	1	2	3	3	0	0	2	1	0	0
RP1-92O14.3	0	0	2	0	3	0	7	1	6	4	0	0	0	0	0	0	0	2	1	0	0	0
CDC20	8	0	1	4	14	19	1	8	0	17	19	1	10	12	2	1	0	0	0	0	1	1
ELOVL1	186	273	920	364	451	549	478	365	664	535	1078	946	273	591	415	548	3	2	4	17	0	10
MED8	2927	2222	1653	1345	5949	4852	4175	1953	3041	1734	1523	2048	1868	1666	2308	1840	768	669	657	1962	693	726
RP1-92O14.6	45	58	20	4	157	186	45	46	100	60	8	15	51	11	0	87	8	8	4	33	4	0
SZT2	229	430	406	824	639	705	392	372	306	642	876	203	584	255	420	372	38	37	23	89	3	14
SZT2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HYI	3	32	27	25	26	43	3	24	37	17	65	19	4	50	6	81	4	4	0	5	0	12
HYI-AS1	3	44	25	20	44	78	3	9	3	14	49	142	70	45	47	61	47	49	158	73	4	66
PTPRF	3100	4580	3041	3821	4364	7926	3000	4314	2695	5182	5460	4084	3754	3030	5248	2868	253	197	124	415	175	432
KDM4A	1127	1188	1182	712	3681	2908	1811	1527	914	854	900	523	625	390	784	719	67	62	60	635	23	65
KDM4A-AS1	24	26	50	2	15	42	15	15	40	41	47	73	90	26	6	35	3	2	3	2	3	4
ST3GAL3	491	1089	421	778	617	2045	521	939	440	753	1052	1107	709	522	1203	999	16	8	0	72	1	7
RP11-184I16.4	0	4	0	12	0	1	3	0	6	4	0	3	16	0	0	0	0	0	0	0	1	0
RP11-184I16.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0
SHMT1P1	0	0	0	0	2	0	0	4	13	6	0	0	37	0	0	0	0	0	0	0	0	0
ARTN	2	7	0	4	0	8	8	0	2	10	27	1	25	54	2	0	0	1	0	0	1	0
RP11-7O11.3	11	15	12	14	16	14	21	18	10	8	1	74	27	0	7	0	14	0	2	0	0	0
IPO13	2950	3400	2887	2354	6012	5524	4663	2230	3157	2247	3424	3317	3764	2706	2701	4168	24	25	30	1308	6	20
DPH2	666	627	721	601	1554	1633	804	716	600	732	1504	467	678	1212	1821	1539	192	91	107	153	54	215
ATP6V0B	18972	26251	19463	24539	39364	53232	28534	28044	11732	15001	37694	28299	30407	47550	42600	43314	62	50	76	899	61	77
B4GALT2	428	604	167	381	444	1169	253	541	179	425	1221	1028	904	1294	440	1404	5	17	7	25	0	0
CCDC24	129	195	135	294	218	394	46	139	111	246	347	187	412	543	339	247	2	1	2	10	2	0
SLC6A9	64	110	66	275	44	111	34	173	29	142	235	55	36	75	25	45	3	3	0	11	1	2
RP5-1198O20.4	15	2	8	0	14	12	14	8	2	10	0	0	24	0	0	0	0	4	0	1	1	0
RP5-1198O20.5	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
KLF17	0	0	0	0	1	27	14	7	0	1	3	0	11	3	3	3	13	2	0	2	0	1
RP11-570P14.1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
RP4-675G8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RP4-675G8.3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0
